image_id,image_path,mask_path,image_size,mask_size,size_matches,unique_mask_values,wrinkle_pixels,total_pixels,wrinkle_area_ratio
08182,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08182.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08182.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",4143,1048576,0.003951072692871094
08184,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08184.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08184.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",4758,1048576,0.0045375823974609375
08187,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08187.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08187.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",2268,1048576,0.002162933349609375
08188,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08188.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08188.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",4260,1048576,0.004062652587890625
08190,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08190.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08190.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",1054,1048576,0.0010051727294921875
08192,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08192.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08192.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",2591,1048576,0.0024709701538085938
08196,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08196.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08196.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",1500,1048576,0.001430511474609375
08201,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08201.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08201.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",5890,1048576,0.0056171417236328125
08207,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08207.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08207.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",1266,1048576,0.0012073516845703125
08208,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08208.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08208.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",7511,1048576,0.007163047790527344
08209,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08209.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08209.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",3311,1048576,0.0031576156616210938
08210,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08210.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08210.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",3499,1048576,0.0033369064331054688
08211,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08211.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08211.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",2519,1048576,0.0024023056030273438
08212,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08212.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08212.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",1578,1048576,0.0015048980712890625
08214,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08214.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08214.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",3988,1048576,0.003803253173828125
08219,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08219.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08219.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",5872,1048576,0.0055999755859375
08222,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08222.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08222.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",4332,1048576,0.004131317138671875
08224,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08224.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08224.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",2453,1048576,0.0023393630981445312
08225,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08225.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08225.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",6236,1048576,0.005947113037109375
08229,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08229.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08229.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",4006,1048576,0.0038204193115234375
08230,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08230.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08230.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",3180,1048576,0.003032684326171875
08235,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08235.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08235.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",2320,1048576,0.0022125244140625
08236,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08236.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08236.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",1763,1048576,0.0016813278198242188
08239,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08239.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08239.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",2907,1048576,0.0027723312377929688
08247,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08247.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08247.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",5481,1048576,0.005227088928222656
08250,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08250.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08250.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",3063,1048576,0.0029211044311523438
08251,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08251.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08251.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",2708,1048576,0.002582550048828125
08254,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08254.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08254.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",4490,1048576,0.0042819976806640625
08255,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08255.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08255.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",3547,1048576,0.0033826828002929688
08257,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08257.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08257.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",8641,1048576,0.008240699768066406
08260,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08260.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08260.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",3417,1048576,0.0032587051391601562
08267,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08267.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08267.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",5338,1048576,0.0050907135009765625
08268,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08268.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08268.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",12055,1048576,0.011496543884277344
08278,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08278.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08278.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",3011,1048576,0.0028715133666992188
08279,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08279.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08279.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",3387,1048576,0.0032300949096679688
08281,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08281.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08281.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",5291,1048576,0.005045890808105469
08283,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\08000\08283.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\08283.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",2263,1048576,0.0021581649780273438
09005,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09005.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09005.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",18423,1048576,0.017569541931152344
09009,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09009.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09009.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",6826,1048576,0.0065097808837890625
09010,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09010.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09010.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",3229,1048576,0.0030794143676757812
09017,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09017.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09017.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",17276,1048576,0.016475677490234375
09019,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09019.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09019.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",3949,1048576,0.0037660598754882812
09023,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09023.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09023.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",2434,1048576,0.0023212432861328125
09026,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09026.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09026.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",7908,1048576,0.007541656494140625
09027,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09027.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09027.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",10514,1048576,0.010026931762695312
09028,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09028.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09028.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",6366,1048576,0.0060710906982421875
09031,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09031.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09031.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",2593,1048576,0.0024728775024414062
09033,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09033.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09033.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",14052,1048576,0.013401031494140625
09035,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09035.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09035.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",15195,1048576,0.014491081237792969
09040,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09040.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09040.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",7939,1048576,0.007571220397949219
09043,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09043.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09043.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",6853,1048576,0.006535530090332031
09046,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09046.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09046.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",4776,1048576,0.00455474853515625
09048,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09048.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09048.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",6735,1048576,0.006422996520996094
09049,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09049.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09049.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",11379,1048576,0.010851860046386719
09051,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09051.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09051.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",8570,1048576,0.008172988891601562
09052,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09052.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09052.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",23716,1048576,0.022617340087890625
09054,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09054.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09054.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",14861,1048576,0.014172554016113281
09055,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09055.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09055.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",3221,1048576,0.0030717849731445312
09060,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09060.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09060.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",16409,1048576,0.015648841857910156
09071,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09071.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09071.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",27279,1048576,0.026015281677246094
09072,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09072.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09072.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",6483,1048576,0.006182670593261719
09073,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09073.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09073.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",3722,1048576,0.0035495758056640625
09074,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09074.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09074.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",9730,1048576,0.009279251098632812
09075,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09075.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09075.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",7832,1048576,0.00746917724609375
09082,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09082.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09082.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",14915,1048576,0.014224052429199219
09084,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09084.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09084.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",7556,1048576,0.007205963134765625
09088,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09088.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09088.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",9714,1048576,0.009263992309570312
09093,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09093.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09093.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",3168,1048576,0.003021240234375
09100,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09100.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09100.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",9639,1048576,0.009192466735839844
09104,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09104.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09104.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",6640,1048576,0.0063323974609375
09111,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09111.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09111.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",9741,1048576,0.009289741516113281
09112,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09112.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09112.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",13832,1048576,0.01319122314453125
09114,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09114.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09114.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",16296,1048576,0.01554107666015625
09115,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09115.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09115.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",15860,1048576,0.015125274658203125
09117,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09117.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09117.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",11172,1048576,0.010654449462890625
09118,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09118.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09118.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",9073,1048576,0.008652687072753906
09123,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09123.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09123.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",4308,1048576,0.004108428955078125
09126,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09126.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09126.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",2519,1048576,0.0024023056030273438
09127,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09127.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09127.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",7964,1048576,0.007595062255859375
09129,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09129.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09129.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",9272,1048576,0.00884246826171875
09131,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09131.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09131.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",9017,1048576,0.008599281311035156
09133,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09133.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09133.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",5247,1048576,0.005003929138183594
09135,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09135.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09135.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",13542,1048576,0.012914657592773438
09138,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09138.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09138.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",2619,1048576,0.0024976730346679688
09145,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09145.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09145.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",6948,1048576,0.006626129150390625
09150,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09150.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09150.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",7332,1048576,0.006992340087890625
09153,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09153.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09153.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",5014,1048576,0.0047817230224609375
09156,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09156.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09156.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",10669,1048576,0.010174751281738281
09157,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09157.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09157.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",11974,1048576,0.011419296264648438
09160,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09160.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09160.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",6336,1048576,0.00604248046875
09161,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09161.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09161.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",4654,1048576,0.0044384002685546875
09162,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09162.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09162.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",20356,1048576,0.019412994384765625
09163,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09163.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09163.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",23079,1048576,0.022009849548339844
09164,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09164.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09164.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",3283,1048576,0.0031309127807617188
09165,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09165.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09165.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",8091,1048576,0.007716178894042969
09169,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09169.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09169.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",4649,1048576,0.004433631896972656
09171,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09171.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09171.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",26270,1048576,0.025053024291992188
09172,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09172.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09172.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",4196,1048576,0.004001617431640625
09173,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09173.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09173.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",7464,1048576,0.00711822509765625
09175,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09175.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09175.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",14202,1048576,0.013544082641601562
09177,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09177.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09177.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",4241,1048576,0.004044532775878906
09182,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09182.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09182.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",7663,1048576,0.007308006286621094
09183,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09183.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09183.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",5505,1048576,0.005249977111816406
09187,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09187.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09187.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",8914,1048576,0.008501052856445312
09190,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09190.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09190.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",7210,1048576,0.0068759918212890625
09192,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\09000\09192.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\09192.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",11210,1048576,0.010690689086914062
